Device Name,WEATHER - 2562920,,,,,,,,,,,,,,,,,,,,,,,,,
Device Model,5500L,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number,2562920,,,,,,,,,,,,,,,,,,,,,,,,,
FORMATTED DATE_TIME,Temperature,Wet Bulb Temp,Relative Humidity,Barometric Pressure,Altitude,Station Pressure,Wind Speed,Heat Index,Dew Point,Density Altitude,Crosswind,Headwind,Compass Magnetic Direction,Compass True Direction,Wind Chill,,,,,,,,,,,
"MMM d, yyyy HH:mm:ss",°F,°F,%,inHg,ft,inHg,mph,°F,°F,ft,mph,mph,Deg,Deg,°F,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes,,,
9/7/2021 21:48,77.7,73.8,83.8,29.9,8,29.91,0,81.5,72.4,1565,0,0,247,248,77.5,point,,,,,,,,,,
9/7/2021 21:49,77.6,73.8,83.8,29.9,8,29.91,0,81.5,72.3,1563,0,0,246,246,77.5,point,,,,,,,,,,
9/7/2021 21:49,77.5,73.6,83.7,29.9,8,29.91,0,81.1,72.2,1553,0,0,247,247,77.5,point,,,,,,,,,,
9/7/2021 21:50,77.4,73.6,83.8,29.9,8,29.91,0,81.1,72.1,1545,0,0,247,247,77.4,point,,,,,,,,,,
9/7/2021 21:50,77.3,73.6,84,29.9,6,29.91,0,80.8,72.1,1535,0,0,246,247,77.2,point,,,,,,,,,,
9/7/2021 21:51,77.2,73.6,84.1,29.9,6,29.91,0,80.8,72.1,1533,0,0,247,247,77.2,point,,,,,,,,,,
9/7/2021 21:51,77.4,73.6,84.1,29.9,8,29.91,0,81.1,72.2,1543,0,0,246,247,77.4,point,,,,,,,,,,
9/7/2021 21:52,77.4,73.6,84.1,29.9,6,29.91,0,81.1,72.2,1543,0,0,246,247,77.4,point,,,,,,,,,,
9/7/2021 21:52,77.2,73.6,84.1,29.9,6,29.91,0,80.8,72.1,1533,0,0,246,247,77.2,point,,,,,,,,,,
9/7/2021 21:53,77.1,73.4,84.1,29.9,8,29.91,0,80.4,71.9,1523,0,0,246,246,77,point,,,,,,,,,,
9/7/2021 21:53,77.2,73.4,84.1,29.9,8,29.91,0,80.8,72,1528,0,0,247,248,77.2,point,,,,,,,,,,
9/7/2021 21:54,77.2,73.4,84.1,29.9,8,29.91,0,80.8,72,1528,0,0,247,247,77.2,point,,,,,,,,,,
9/7/2021 21:54,77.2,73.4,84.1,29.9,6,29.91,0,80.8,72,1528,0,0,247,247,77.2,point,,,,,,,,,,
9/7/2021 21:55,77.2,73.4,84.1,29.9,8,29.9,0,80.8,72,1533,0,0,246,247,77.2,point,,,,,,,,,,
9/7/2021 21:55,77.3,73.6,84.1,29.9,8,29.91,0,80.8,72.1,1535,0,0,246,247,77.2,point,,,,,,,,,,
9/7/2021 21:56,77.6,73.9,84.2,29.9,8,29.91,0,81.5,72.4,1560,0,0,247,248,77.5,point,,,,,,,,,,
9/7/2021 21:56,77.6,73.9,84.2,29.9,8,29.9,0,81.5,72.4,1563,0,0,247,247,77.5,point,,,,,,,,,,
9/7/2021 21:57,77.5,73.8,84.2,29.9,6,29.91,0,81.1,72.3,1550,0,0,247,247,77.4,point,,,,,,,,,,
9/7/2021 21:57,77.3,73.6,84.3,29.9,8,29.9,0,80.8,72.2,1540,0,0,247,247,77.2,point,,,,,,,,,,
9/7/2021 21:58,77.2,73.6,84.4,29.9,6,29.91,0,80.8,72.1,1528,0,0,246,247,77.2,point,,,,,,,,,,
9/7/2021 21:58,77.1,73.6,84.5,29.9,8,29.9,0,80.4,72.1,1531,0,0,247,247,77,point,,,,,,,,,,
9/7/2021 21:59,77,73.4,84.6,29.9,8,29.9,0,80.6,72,1523,0,0,246,246,77,point,,,,,,,,,,
9/7/2021 21:59,77,73.4,84.7,29.9,8,29.9,0,80.6,72,1523,0,0,246,247,77,point,,,,,,,,,,
9/7/2021 22:00,76.9,73.4,84.7,29.9,8,29.91,0,80.2,72,1516,0,0,247,247,76.8,point,,,,,,,,,,
9/7/2021 22:00,76.9,73.4,84.7,29.9,8,29.91,0,80.2,71.9,1511,0,0,247,247,76.8,point,,,,,,,,,,
9/7/2021 22:01,77,73.4,84.7,29.9,8,29.91,0,80.6,72,1518,0,0,247,247,77,point,,,,,,,,,,
9/7/2021 22:01,77.1,73.6,84.7,29.9,11,29.9,0,80.6,72.2,1531,0,0,246,247,77,point,,,,,,,,,,
9/7/2021 22:02,77.1,73.4,84.7,29.9,6,29.91,0,80.6,72.1,1526,0,0,247,247,77,point,,,,,,,,,,
9/7/2021 22:02,77.1,73.6,84.7,29.9,11,29.9,0,80.6,72.2,1531,0,0,247,247,77,point,,,,,,,,,,
9/7/2021 22:03,77,73.4,84.7,29.9,6,29.91,0,80.6,72.1,1518,0,0,246,247,77,point,,,,,,,,,,
9/7/2021 22:03,76.9,73.4,84.8,29.9,8,29.9,0,80.2,72,1516,0,0,247,247,76.8,point,,,,,,,,,,
9/7/2021 22:04,76.9,73.4,84.8,29.9,6,29.91,0,80.2,71.9,1508,0,0,246,247,76.8,point,,,,,,,,,,
9/7/2021 22:04,77,73.4,84.8,29.9,6,29.91,0,80.6,72.1,1518,0,0,246,246,77,point,,,,,,,,,,
9/7/2021 22:05,77,73.4,84.8,29.9,6,29.91,0,80.6,72.1,1521,0,0,246,246,77,point,,,,,,,,,,
9/7/2021 22:05,76.9,73.4,84.8,29.9,8,29.91,0,80.2,72,1511,0,0,246,247,76.8,point,,,,,,,,,,
9/7/2021 22:06,77,73.4,84.8,29.9,8,29.91,0,80.6,72.1,1518,0,0,247,247,77,point,,,,,,,,,,
9/7/2021 22:06,76.9,73.4,84.8,29.9,6,29.91,0,80.2,72,1516,0,0,247,247,76.8,point,,,,,,,,,,
9/7/2021 22:07,76.9,73.4,84.8,29.91,6,29.91,0,80.2,71.9,1506,0,0,247,247,76.8,point,,,,,,,,,,
9/7/2021 22:07,76.9,73.4,84.9,29.91,6,29.91,0,80.2,72,1506,0,0,248,248,76.8,point,,,,,,,,,,
9/7/2021 22:08,76.8,73.4,85,29.9,6,29.91,0,79.9,71.9,1503,0,0,247,247,76.6,point,,,,,,,,,,
9/7/2021 22:08,76.8,73.4,85,29.9,6,29.91,0,79.9,71.9,1503,0,0,246,247,76.6,point,,,,,,,,,,
9/7/2021 22:09,76.8,73.4,85.1,29.9,8,29.91,0,79.9,72,1503,0,0,247,247,76.6,point,,,,,,,,,,
9/7/2021 22:09,76.9,73.4,85.1,29.9,6,29.91,0,80.2,72.1,1511,0,0,247,247,76.8,point,,,,,,,,,,
9/7/2021 22:10,77.1,73.6,85.2,29.91,6,29.91,0,80.6,72.3,1521,0,0,246,247,77,point,,,,,,,,,,
9/7/2021 22:10,77,73.6,85.3,29.9,6,29.91,0,80.6,72.2,1518,0,0,246,247,77,point,,,,,,,,,,
9/7/2021 22:11,76.9,73.4,85.4,29.9,6,29.91,0,80.2,72.2,1508,0,0,246,247,76.8,point,,,,,,,,,,
9/7/2021 22:11,76.9,73.6,85.5,29.9,8,29.9,0,80.2,72.2,1518,0,0,247,247,76.8,point,,,,,,,,,,
9/7/2021 22:12,76.9,73.6,85.7,29.91,6,29.91,0,80.2,72.3,1513,0,0,246,247,76.8,point,,,,,,,,,,
9/7/2021 22:12,76.9,73.6,85.8,29.9,8,29.91,0,80.2,72.3,1513,0,0,246,247,76.8,point,,,,,,,,,,
9/7/2021 22:13,76.8,73.6,86,29.9,8,29.9,0,80.4,72.3,1513,0,0,246,247,76.8,point,,,,,,,,,,
9/7/2021 22:13,76.8,73.8,86.2,29.9,8,29.9,0,80.4,72.4,1513,0,0,247,247,76.8,point,,,,,,,,,,
9/7/2021 22:14,76.9,73.8,86.4,29.9,8,29.91,0,80.4,72.5,1516,0,0,247,247,76.8,point,,,,,,,,,,
9/7/2021 22:14,76.9,73.8,86.6,29.9,8,29.91,0,80.4,72.6,1518,0,0,247,248,76.8,point,,,,,,,,,,
9/7/2021 22:15,76.7,73.8,86.8,29.9,8,29.9,0,80.1,72.5,1511,0,0,246,247,76.6,point,,,,,,,,,,
9/7/2021 22:15,76.7,73.8,87,29.9,8,29.9,0,80.1,72.6,1511,0,0,247,247,76.6,point,,,,,,,,,,
9/7/2021 22:16,76.6,73.6,87.2,29.9,8,29.91,0,79.7,72.5,1500,0,0,247,247,76.6,point,,,,,,,,,,
9/7/2021 22:16,76.6,73.6,87.3,29.9,8,29.91,0,79.9,72.5,1494,0,0,246,246,76.5,point,,,,,,,,,,
9/7/2021 22:17,76.5,73.6,87.4,29.9,11,29.9,0,79.9,72.5,1494,0,0,246,246,76.5,point,,,,,,,,,,
9/7/2021 22:17,76.6,73.8,87.5,29.9,8,29.9,0,79.9,72.6,1506,0,0,247,247,76.5,point,,,,,,,,,,
9/7/2021 22:18,76.5,73.6,87.6,29.9,8,29.91,0,79.9,72.6,1494,0,0,247,247,76.5,point,,,,,,,,,,
9/7/2021 22:18,76.7,73.8,87.7,29.9,8,29.91,0,80.2,72.8,1508,0,0,247,247,76.6,point,,,,,,,,,,
9/7/2021 22:19,76.7,73.9,87.8,29.91,6,29.91,0,80.2,72.8,1503,0,0,247,248,76.6,point,,,,,,,,,,
9/7/2021 22:19,76.7,73.9,87.8,29.9,8,29.91,0,80.2,72.8,1511,0,0,246,247,76.6,point,,,,,,,,,,
9/7/2021 22:20,76.6,73.8,87.8,29.9,8,29.9,0,79.9,72.7,1506,0,0,246,247,76.6,point,,,,,,,,,,
9/7/2021 22:20,76.5,73.8,87.8,29.91,6,29.91,0,79.9,72.6,1489,0,0,247,247,76.5,point,,,,,,,,,,
9/7/2021 22:21,76.4,73.6,87.8,29.9,8,29.9,0,79.5,72.5,1489,0,0,247,248,76.3,point,,,,,,,,,,
9/7/2021 22:21,76.4,73.6,87.7,29.9,8,29.91,0,79.5,72.5,1489,0,0,247,247,76.3,point,,,,,,,,,,
9/7/2021 22:22,76.4,73.6,87.7,29.9,8,29.91,0,79.5,72.4,1481,0,0,247,247,76.3,point,,,,,,,,,,
9/7/2021 22:22,76.4,73.6,87.7,29.9,8,29.91,0,79.5,72.5,1489,0,0,247,247,76.3,point,,,,,,,,,,
9/7/2021 22:23,76.4,73.6,87.6,29.9,8,29.91,0,79.5,72.4,1486,0,0,246,247,76.3,point,,,,,,,,,,
9/7/2021 22:23,76.4,73.6,87.6,29.9,6,29.91,0,79.5,72.4,1481,0,0,247,247,76.3,point,,,,,,,,,,
9/7/2021 22:24,76.4,73.6,87.6,29.9,6,29.91,0,79.5,72.4,1486,0,0,247,247,76.3,point,,,,,,,,,,
9/7/2021 22:24,76.4,73.6,87.6,29.9,8,29.91,0,79.5,72.4,1486,0,0,247,247,76.3,point,,,,,,,,,,
9/7/2021 22:25,76.4,73.6,87.7,29.9,8,29.91,0,79.5,72.5,1489,0,0,247,247,76.3,point,,,,,,,,,,
9/7/2021 22:25,76.3,73.6,87.7,29.9,8,29.91,0,79.5,72.4,1481,0,0,246,247,76.3,point,,,,,,,,,,
9/7/2021 22:26,76.5,73.8,87.7,29.9,6,29.91,0,79.9,72.6,1494,0,0,247,247,76.5,point,,,,,,,,,,
9/7/2021 22:26,76.4,73.6,87.8,29.9,6,29.91,0,79.5,72.6,1489,0,0,247,248,76.3,point,,,,,,,,,,
9/7/2021 22:27,76.4,73.6,87.9,29.9,6,29.91,0,79.5,72.5,1481,0,0,247,247,76.3,point,,,,,,,,,,
9/7/2021 22:27,76.4,73.6,87.9,29.9,8,29.91,0,79.5,72.5,1481,0,0,247,247,76.3,point,,,,,,,,,,
9/7/2021 22:28,76.3,73.6,88,29.9,6,29.91,0,79.5,72.5,1479,0,0,247,247,76.3,point,,,,,,,,,,
9/7/2021 22:28,76.4,73.6,88.1,29.9,11,29.9,0,79.5,72.6,1486,0,0,246,247,76.3,point,,,,,,,,,,
9/7/2021 22:29,76.2,73.6,88.1,29.9,8,29.91,0,79.3,72.4,1474,0,0,247,247,76.1,point,,,,,,,,,,
9/7/2021 22:29,76.2,73.6,88.1,29.9,8,29.91,0,79.3,72.4,1474,0,0,246,247,76.1,point,,,,,,,,,,
9/7/2021 22:30,76.2,73.6,88.1,29.9,8,29.9,0,79.3,72.4,1476,0,0,246,247,76.1,point,,,,,,,,,,
9/7/2021 22:30,76.2,73.6,88.1,29.9,8,29.91,0,79.3,72.4,1474,0,0,246,247,76.1,point,,,,,,,,,,
9/7/2021 22:31,76.2,73.6,88.1,29.9,6,29.91,0,79.3,72.4,1471,0,0,247,248,76.1,point,,,,,,,,,,
9/7/2021 22:31,76.4,73.8,88.1,29.9,6,29.91,0,79.5,72.6,1486,0,0,246,247,76.3,point,,,,,,,,,,
9/7/2021 22:32,76.4,73.6,88.1,29.9,8,29.9,0,79.5,72.6,1486,0,0,247,247,76.3,point,,,,,,,,,,
9/7/2021 22:32,76.3,73.6,88.1,29.9,6,29.91,0,79.5,72.5,1474,0,0,246,246,76.3,point,,,,,,,,,,
9/7/2021 22:33,76.4,73.6,88.1,29.9,8,29.91,0,79.5,72.6,1481,0,0,246,247,76.3,point,,,,,,,,,,
9/7/2021 22:33,76.3,73.6,88.1,29.9,6,29.91,0,79.5,72.6,1481,0,0,247,248,76.3,point,,,,,,,,,,
9/7/2021 22:34,76.5,73.8,88.2,29.9,8,29.91,0,79.9,72.7,1494,0,0,247,247,76.5,point,,,,,,,,,,
9/7/2021 22:34,76.6,73.9,88.2,29.9,11,29.9,0,79.9,72.9,1506,0,0,246,247,76.6,point,,,,,,,,,,
9/7/2021 22:35,76.4,73.8,88.2,29.9,8,29.91,0,79.5,72.7,1489,0,0,246,247,76.3,point,,,,,,,,,,
9/7/2021 22:35,76.6,73.9,88.2,29.9,8,29.9,0,79.9,72.8,1501,0,0,247,247,76.5,point,,,,,,,,,,
9/7/2021 22:36,76.4,73.8,88.3,29.9,8,29.9,0,79.5,72.7,1489,0,0,246,247,76.3,point,,,,,,,,,,
9/7/2021 22:36,76.3,73.8,88.3,29.9,8,29.9,0,79.5,72.6,1484,0,0,247,248,76.3,point,,,,,,,,,,
9/7/2021 22:37,76.3,73.8,88.4,29.9,8,29.9,0,79.5,72.6,1484,0,0,247,247,76.3,point,,,,,,,,,,
9/7/2021 22:37,76.3,73.8,88.5,29.9,8,29.9,0,79.5,72.6,1481,0,0,247,247,76.3,point,,,,,,,,,,
9/7/2021 22:38,76.3,73.8,88.5,29.9,11,29.9,0,79.5,72.6,1486,0,0,246,247,76.3,point,,,,,,,,,,
9/7/2021 22:38,76.2,73.8,88.6,29.9,8,29.91,0,79.3,72.6,1476,0,0,247,247,76.1,point,,,,,,,,,,
9/7/2021 22:39,76.3,73.8,88.7,29.9,8,29.91,0,79.5,72.7,1481,0,0,247,247,76.3,point,,,,,,,,,,
9/7/2021 22:39,76.4,73.9,88.7,29.9,6,29.91,0,79.7,72.8,1486,0,0,247,247,76.3,point,,,,,,,,,,
9/7/2021 22:40,76.4,73.9,88.8,29.9,8,29.9,0,79.7,72.8,1489,0,0,247,248,76.3,point,,,,,,,,,,
9/7/2021 22:40,76.3,73.8,88.9,29.9,8,29.91,0,79.7,72.8,1481,0,0,247,247,76.3,point,,,,,,,,,,
